datetime,open,high,low,close,volume
2026-03-09 11:55:00+01:00,23186.55,23210.15,23169.65,23204.05,913
2026-03-09 12:00:00+01:00,23204.55,23235.75,23202.25,23232.95,1164
2026-03-09 12:05:00+01:00,23231.95,23242.35,23213.45,23225.25,904
2026-03-09 12:10:00+01:00,23225.05,23232.95,23205.05,23205.05,985
2026-03-09 12:15:00+01:00,23204.55,23213.25,23193.15,23210.75,830
2026-03-09 12:20:00+01:00,23211.75,23214.75,23183.75,23209.85,896
2026-03-09 12:25:00+01:00,23210.85,23210.85,23174.95,23178.05,753
2026-03-09 12:30:00+01:00,23178.35,23222.75,23154.05,23219.45,993
2026-03-09 12:35:00+01:00,23219.95,23245.25,23208.65,23215.25,996
2026-03-09 12:40:00+01:00,23213.05,23217.95,23189.15,23202.95,968
2026-03-09 12:45:00+01:00,23202.45,23238.85,23195.85,23211.25,813
2026-03-09 12:50:00+01:00,23211.55,23238.25,23205.15,23228.25,848
2026-03-09 12:55:00+01:00,23228.45,23232.45,23203.85,23210.85,759
2026-03-09 13:00:00+01:00,23210.95,23255.45,23207.45,23251.45,914
2026-03-09 13:05:00+01:00,23251.95,23273.35,23247.25,23248.65,884
2026-03-09 13:10:00+01:00,23248.75,23260.85,23231.25,23259.85,835
2026-03-09 13:15:00+01:00,23259.95,23268.25,23246.05,23264.45,837
2026-03-09 13:20:00+01:00,23265.35,23282.25,23263.45,23275.75,781
2026-03-09 13:25:00+01:00,23276.25,23300.15,23260.65,23293.05,738
2026-03-09 13:30:00+01:00,23292.25,23316.25,23279.55,23285.25,1012
2026-03-09 13:35:00+01:00,23285.75,23286.75,23236.25,23239.95,852
2026-03-09 13:40:00+01:00,23242.35,23242.75,23209.75,23212.35,878
2026-03-09 13:45:00+01:00,23213.05,23221.75,23188.25,23189.45,872
2026-03-09 13:50:00+01:00,23189.85,23208.05,23178.55,23187.15,931
2026-03-09 13:55:00+01:00,23186.65,23218.15,23181.65,23218.15,792
2026-03-09 14:00:00+01:00,23217.15,23292.15,23214.35,23282.85,1091
2026-03-09 14:05:00+01:00,23283.45,23287.95,23253.65,23278.35,1002
2026-03-09 14:10:00+01:00,23279.35,23333.75,23276.45,23328.05,1132
2026-03-09 14:15:00+01:00,23327.85,23336.25,23302.45,23314.45,992
2026-03-09 14:20:00+01:00,23314.25,23317.15,23294.75,23313.75,932
2026-03-09 14:25:00+01:00,23310.25,23323.75,23291.25,23316.75,1014
2026-03-09 14:30:00+01:00,23315.75,23354.35,23315.45,23332.35,1770
2026-03-09 14:35:00+01:00,23333.85,23345.15,23284.65,23288.45,1560
2026-03-09 14:40:00+01:00,23287.45,23288.25,23241.05,23276.95,1461
2026-03-09 14:45:00+01:00,23276.65,23301.85,23249.25,23253.65,1681
2026-03-09 14:50:00+01:00,23254.95,23259.75,23171.05,23188.85,1596
2026-03-09 14:55:00+01:00,23189.85,23259.55,23167.05,23239.55,1770
2026-03-09 15:00:00+01:00,23239.05,23271.45,23220.65,23271.45,1630
2026-03-09 15:05:00+01:00,23270.95,23274.55,23127.25,23159.65,2063
2026-03-09 15:10:00+01:00,23159.35,23183.95,23123.55,23181.45,1653
2026-03-09 15:15:00+01:00,23181.65,23233.65,23179.45,23208.45,1584
2026-03-09 15:20:00+01:00,23207.65,23274.85,23201.85,23256.15,1591
2026-03-09 15:25:00+01:00,23255.65,23271.55,23215.65,23233.15,1436
2026-03-09 15:30:00+01:00,23233.85,23284.45,23229.55,23275.45,1564
2026-03-09 15:35:00+01:00,23276.45,23309.55,23264.05,23302.95,1233
2026-03-09 15:40:00+01:00,23302.45,23329.85,23283.95,23325.45,1315
2026-03-09 15:45:00+01:00,23325.95,23345.15,23318.25,23335.75,1120
2026-03-09 15:50:00+01:00,23337.05,23354.95,23321.75,23353.05,1204
2026-03-09 15:55:00+01:00,23352.35,23352.35,23285.15,23325.65,1297
2026-03-09 16:00:00+01:00,23325.15,23355.65,23324.05,23346.95,1160
2026-03-09 16:05:00+01:00,23343.95,23352.85,23326.65,23330.85,1027
2026-03-09 16:10:00+01:00,23331.65,23382.75,23324.35,23382.75,1021
2026-03-09 16:15:00+01:00,23383.35,23417.05,23383.35,23408.05,1113
2026-03-09 16:20:00+01:00,23407.45,23445.85,23397.05,23428.15,1140
2026-03-09 16:25:00+01:00,23428.65,23460.65,23417.15,23454.55,942
2026-03-09 16:30:00+01:00,23452.85,23472.65,23443.65,23454.65,1133
2026-03-09 16:35:00+01:00,23455.15,23459.85,23432.25,23432.65,1026
2026-03-09 16:40:00+01:00,23433.75,23440.05,23403.15,23404.45,1050
2026-03-09 16:45:00+01:00,23404.15,23425.55,23379.65,23396.25,996
2026-03-09 16:50:00+01:00,23396.35,23424.85,23391.25,23424.15,827
2026-03-09 16:55:00+01:00,23423.65,23441.05,23411.95,23418.45,843
2026-03-09 17:00:00+01:00,23415.65,23456.75,23394.05,23441.25,991
2026-03-09 17:05:00+01:00,23440.25,23452.85,23419.25,23429.65,813
2026-03-09 17:10:00+01:00,23432.05,23435.75,23407.05,23421.25,833
2026-03-09 17:15:00+01:00,23420.75,23433.55,23397.15,23405.55,814
2026-03-09 17:20:00+01:00,23405.95,23415.05,23347.45,23415.05,1068
2026-03-09 17:25:00+01:00,23415.55,23440.35,23393.05,23401.85,1059
2026-03-09 17:30:00+01:00,23402.45,23419.65,23371.25,23407.35,994
2026-03-09 17:35:00+01:00,23408.35,23432.85,23407.25,23413.75,834
2026-03-10 08:00:00+01:00,23681.55,23730.85,23642.55,23729.05,565
2026-03-10 08:05:00+01:00,23729.55,23757.65,23723.05,23744.05,532
2026-03-10 08:10:00+01:00,23742.55,23751.35,23718.25,23723.05,379
2026-03-10 08:15:00+01:00,23722.05,23738.15,23707.55,23735.55,409
2026-03-10 08:20:00+01:00,23737.55,23803.05,23726.05,23791.55,607
2026-03-10 08:25:00+01:00,23791.05,23822.05,23778.55,23817.65,601
2026-03-10 08:30:00+01:00,23817.15,23843.05,23795.15,23799.55,753
2026-03-10 08:35:00+01:00,23800.05,23808.05,23774.95,23799.95,487
2026-03-10 08:40:00+01:00,23800.55,23807.05,23782.15,23801.55,454
2026-03-10 08:45:00+01:00,23801.95,23829.55,23801.95,23821.15,544
2026-03-10 08:50:00+01:00,23822.15,23834.65,23797.55,23804.55,579
2026-03-10 08:55:00+01:00,23804.05,23877.05,23800.55,23876.55,783
2026-03-10 09:00:00+01:00,23876.05,23920.65,23863.95,23891.15,1848
2026-03-10 09:05:00+01:00,23891.65,23935.75,23864.05,23915.55,1705
2026-03-10 09:10:00+01:00,23915.45,23918.95,23873.25,23879.15,1428
2026-03-10 09:15:00+01:00,23878.95,23899.15,23840.85,23892.25,1404
2026-03-10 09:20:00+01:00,23890.25,23947.45,23885.85,23938.55,1372
2026-03-10 09:25:00+01:00,23938.05,23954.25,23899.35,23935.25,1419
2026-03-10 09:30:00+01:00,23933.45,23945.85,23919.35,23940.95,1163
2026-03-10 09:35:00+01:00,23941.85,23973.05,23939.55,23959.55,1209
2026-03-10 09:40:00+01:00,23959.75,23972.15,23946.55,23963.35,985
2026-03-10 09:45:00+01:00,23963.85,23998.35,23961.25,23984.85,952
2026-03-10 09:50:00+01:00,23985.25,23986.95,23919.45,23941.95,1216
2026-03-10 09:55:00+01:00,23942.05,23951.45,23894.45,23897.05,1144
2026-03-10 10:00:00+01:00,23896.55,23945.45,23883.85,23945.15,1201
2026-03-10 10:05:00+01:00,23944.65,23996.75,23941.35,23996.25,889
2026-03-10 10:10:00+01:00,23994.75,24004.45,23970.95,23997.35,955
2026-03-10 10:15:00+01:00,23998.85,24014.35,23972.75,23993.05,983
2026-03-10 10:20:00+01:00,23992.75,23999.75,23970.35,23993.15,914
2026-03-10 10:25:00+01:00,23994.15,24010.45,23977.95,24010.45,898
2026-03-10 10:30:00+01:00,24010.95,24027.55,24006.65,24016.65,870
2026-03-10 10:35:00+01:00,24017.05,24047.75,24014.75,24030.85,866
2026-03-10 10:40:00+01:00,24030.25,24045.65,24024.25,24036.85,803
2026-03-10 10:45:00+01:00,24034.35,24037.65,23986.25,23995.15,977
2026-03-10 10:50:00+01:00,23994.85,23999.45,23972.75,23984.25,788
2026-03-10 10:55:00+01:00,23984.45,23986.25,23946.25,23954.35,847
2026-03-10 11:00:00+01:00,23954.15,23960.95,23918.35,23936.15,931
2026-03-10 11:05:00+01:00,23936.65,23955.85,23924.25,23952.65,894
2026-03-10 11:10:00+01:00,23951.85,23952.85,23922.25,23925.55,903
2026-03-10 11:15:00+01:00,23925.05,23949.75,23904.65,23909.05,935
2026-03-10 11:20:00+01:00,23909.45,23937.65,23899.85,23936.95,868
2026-03-10 11:25:00+01:00,23936.15,23992.25,23935.95,23979.25,723
2026-03-10 11:30:00+01:00,23978.15,23997.75,23968.55,23983.15,671
2026-03-10 11:35:00+01:00,23983.25,23998.85,23932.35,23945.45,1279
2026-03-10 11:40:00+01:00,23946.85,23984.75,23940.05,23981.45,907
2026-03-10 11:45:00+01:00,23982.55,23983.55,23962.85,23970.75,707
2026-03-10 11:50:00+01:00,23969.75,23995.45,23958.95,23983.45,768
2026-03-10 11:55:00+01:00,23983.95,24005.45,23972.55,24001.45,564
2026-03-10 12:00:00+01:00,24000.05,24066.55,23974.65,24063.65,993
2026-03-10 12:05:00+01:00,24063.95,24064.25,24004.85,24009.15,1354
2026-03-10 12:10:00+01:00,24009.75,24016.25,23981.85,23981.85,911
2026-03-10 12:15:00+01:00,23982.35,23987.35,23942.45,23947.75,820
2026-03-10 12:20:00+01:00,23949.85,23964.15,23941.25,23963.65,779
2026-03-10 12:25:00+01:00,23964.15,23976.05,23947.55,23960.85,739
2026-03-10 12:30:00+01:00,23958.55,23964.75,23922.35,23925.05,800
2026-03-10 12:35:00+01:00,23924.05,23937.95,23917.95,23918.05,761
2026-03-10 12:40:00+01:00,23918.85,23933.85,23908.45,23916.25,703
2026-03-10 12:45:00+01:00,23915.75,23919.15,23892.95,23897.15,798
2026-03-10 12:50:00+01:00,23898.15,23919.55,23897.65,23909.35,723
2026-03-10 12:55:00+01:00,23910.45,23917.95,23891.55,23909.75,832
2026-03-10 13:00:00+01:00,23907.65,23909.65,23860.15,23860.15,904
2026-03-10 13:05:00+01:00,23861.15,23869.45,23801.95,23807.75,1251
2026-03-10 13:10:00+01:00,23806.75,23845.85,23794.75,23842.25,1041
2026-03-10 13:15:00+01:00,23841.85,23848.25,23819.55,23844.15,830
2026-03-10 13:20:00+01:00,23844.05,23867.15,23826.65,23842.75,1020
2026-03-10 13:25:00+01:00,23843.15,23854.55,23823.15,23823.15,786
2026-03-10 13:30:00+01:00,23823.45,23851.15,23796.15,23845.65,972
2026-03-10 13:35:00+01:00,23844.65,23872.15,23844.25,23859.15,783
2026-03-10 13:40:00+01:00,23858.75,23893.15,23852.55,23879.45,764
2026-03-10 13:45:00+01:00,23878.45,23912.75,23876.75,23911.65,728
2026-03-10 13:50:00+01:00,23911.85,23928.95,23898.35,23912.35,701
2026-03-10 13:55:00+01:00,23911.85,23925.75,23907.25,23916.05,602
2026-03-10 14:00:00+01:00,23917.45,23934.55,23914.15,23918.45,778
2026-03-10 14:05:00+01:00,23918.95,23933.95,23913.85,23932.25,607
2026-03-10 14:10:00+01:00,23933.05,23947.95,23922.55,23930.25,629
2026-03-10 14:15:00+01:00,23930.75,23943.25,23911.45,23921.55,638
2026-03-10 14:20:00+01:00,23920.25,23957.25,23918.75,23951.15,669
2026-03-10 14:25:00+01:00,23951.65,23960.15,23947.45,23956.15,689
2026-03-10 14:30:00+01:00,23955.15,23971.85,23910.45,23923.35,1478
2026-03-10 14:35:00+01:00,23922.85,23929.25,23890.55,23900.45,1513
2026-03-10 14:40:00+01:00,23899.45,23910.15,23846.55,23874.35,1618
2026-03-10 14:45:00+01:00,23873.35,23873.35,23826.15,23870.25,1497
2026-03-10 14:50:00+01:00,23871.95,23883.95,23851.85,23858.35,1452
2026-03-10 14:55:00+01:00,23858.45,23862.95,23816.25,23832.45,1240
2026-03-10 15:00:00+01:00,23832.35,23833.75,23793.35,23833.75,1392
2026-03-10 15:05:00+01:00,23834.75,23853.15,23773.45,23776.65,1381
2026-03-10 15:10:00+01:00,23774.55,23802.95,23763.35,23787.95,1306
2026-03-10 15:15:00+01:00,23785.95,23833.75,23784.55,23830.45,1370
2026-03-10 15:20:00+01:00,23830.75,23876.25,23829.75,23869.05,1108
2026-03-10 15:25:00+01:00,23869.55,23909.95,23869.55,23893.65,1042
2026-03-10 15:30:00+01:00,23893.35,23941.65,23892.35,23927.25,1063
2026-03-10 15:35:00+01:00,23928.05,23955.05,23910.85,23952.25,981
2026-03-10 15:40:00+01:00,23953.35,23991.05,23948.75,23986.75,936
2026-03-10 15:45:00+01:00,23987.25,24010.55,23972.65,24010.55,1025
2026-03-10 15:50:00+01:00,24010.95,24042.25,24005.55,24037.65,889
2026-03-10 15:55:00+01:00,24037.15,24053.05,24024.15,24036.55,879
2026-03-10 16:00:00+01:00,24036.85,24066.95,24034.05,24059.15,857
2026-03-10 16:05:00+01:00,24060.15,24061.85,24019.95,24023.65,944
2026-03-10 16:10:00+01:00,24024.55,24027.15,23999.55,24006.55,942
2026-03-10 16:15:00+01:00,24007.05,24049.35,23998.45,24044.35,849
2026-03-10 16:20:00+01:00,24044.55,24057.85,24020.45,24029.95,765
2026-03-10 16:25:00+01:00,24029.45,24032.15,24015.05,24031.25,637
2026-03-10 16:30:00+01:00,24032.35,24035.85,23987.25,23991.75,851
2026-03-10 16:35:00+01:00,23991.25,24004.55,23987.65,24001.85,775
2026-03-10 16:40:00+01:00,24002.45,24041.15,23997.95,24032.65,713
2026-03-10 16:45:00+01:00,24034.05,24034.55,23994.65,23998.15,717
2026-03-10 16:50:00+01:00,23997.35,24013.95,23973.05,23975.95,733
2026-03-10 16:55:00+01:00,23976.45,23977.95,23961.15,23969.75,699
2026-03-10 17:00:00+01:00,23970.75,23970.85,23929.45,23929.45,815
2026-03-10 17:05:00+01:00,23929.85,23931.45,23895.95,23911.65,881
2026-03-10 17:10:00+01:00,23911.75,23941.25,23910.85,23938.05,900
2026-03-10 17:15:00+01:00,23938.35,23950.15,23921.75,23932.25,892
2026-03-10 17:20:00+01:00,23930.15,23939.75,23909.25,23938.65,818
2026-03-10 17:25:00+01:00,23936.15,23960.65,23925.55,23926.65,759
2026-03-10 17:30:00+01:00,23926.15,23972.65,23926.15,23962.55,790
2026-03-10 17:35:00+01:00,23964.05,23985.85,23952.65,23978.15,690
2026-03-11 08:00:00+01:00,23851.5,23872.55,23836.15,23844.05,328
2026-03-11 08:05:00+01:00,23843.55,23857.65,23817.85,23841.05,390
2026-03-11 08:10:00+01:00,23840.55,23883.55,23840.55,23882.65,276
2026-03-11 08:15:00+01:00,23856.55,23868.05,23846.55,23857.75,340
2026-03-11 08:20:00+01:00,23857.25,23864.15,23823.95,23826.75,395
2026-03-11 08:25:00+01:00,23827.25,23837.85,23810.25,23815.05,411
2026-03-11 08:30:00+01:00,23814.55,23830.05,23798.55,23810.55,509
2026-03-11 08:35:00+01:00,23811.05,23812.55,23748.15,23754.05,464
2026-03-11 08:40:00+01:00,23754.55,23756.05,23723.55,23745.95,489
2026-03-11 08:45:00+01:00,23745.55,23769.55,23716.85,23768.25,498
2026-03-11 08:50:00+01:00,23767.25,23779.45,23742.05,23743.55,497
2026-03-11 08:55:00+01:00,23744.05,23745.05,23715.55,23719.45,524
2026-03-11 09:00:00+01:00,23718.45,23725.35,23674.25,23690.25,1597
2026-03-11 09:05:00+01:00,23689.75,23717.15,23667.85,23678.65,1391
2026-03-11 09:10:00+01:00,23678.15,23703.45,23657.35,23703.45,1400
2026-03-11 09:15:00+01:00,23703.85,23710.85,23667.25,23680.65,1302
2026-03-11 09:20:00+01:00,23681.15,23727.95,23677.35,23712.95,1148
2026-03-11 09:25:00+01:00,23713.35,23716.45,23664.75,23670.25,1109
2026-03-11 09:30:00+01:00,23670.05,23693.75,23658.85,23670.05,1277
2026-03-11 09:35:00+01:00,23670.55,23674.45,23606.75,23619.15,1278
2026-03-11 09:40:00+01:00,23618.25,23670.05,23614.05,23652.35,1251
2026-03-11 09:45:00+01:00,23652.85,23665.15,23613.75,23621.75,1018
2026-03-11 09:50:00+01:00,23621.25,23626.65,23576.45,23591.25,1038
2026-03-11 09:55:00+01:00,23591.55,23637.75,23567.35,23601.55,1376
2026-03-11 10:00:00+01:00,23601.85,23602.85,23558.05,23558.25,1173
2026-03-11 10:05:00+01:00,23558.05,23577.65,23547.75,23571.25,1073
2026-03-11 10:10:00+01:00,23570.25,23582.05,23537.75,23548.55,962
2026-03-11 10:15:00+01:00,23549.05,23592.25,23547.05,23585.25,996
2026-03-11 10:20:00+01:00,23584.75,23614.25,23584.25,23588.85,987
2026-03-11 10:25:00+01:00,23588.65,23593.35,23557.45,23560.35,922
2026-03-11 10:30:00+01:00,23559.85,23586.45,23548.55,23575.15,943
2026-03-11 10:35:00+01:00,23574.65,23579.05,23553.35,23572.05,845
2026-03-11 10:40:00+01:00,23571.65,23593.05,23558.95,23577.05,867
2026-03-11 10:45:00+01:00,23576.45,23606.55,23575.45,23578.25,792
2026-03-11 10:50:00+01:00,23578.65,23586.05,23565.25,23573.25,745
2026-03-11 10:55:00+01:00,23574.25,23578.55,23547.75,23551.45,718
2026-03-11 11:00:00+01:00,23551.15,23591.35,23543.35,23584.35,949
2026-03-11 11:05:00+01:00,23584.55,23637.15,23584.55,23635.75,1090
2026-03-11 11:10:00+01:00,23635.85,23640.65,23602.75,23636.25,956
2026-03-11 11:15:00+01:00,23635.25,23660.85,23629.75,23644.65,957
2026-03-11 11:20:00+01:00,23645.15,23663.55,23640.45,23640.85,704
2026-03-11 11:25:00+01:00,23640.35,23658.75,23632.75,23656.55,651
2026-03-11 11:30:00+01:00,23656.05,23700.25,23653.75,23697.75,791
2026-03-11 11:35:00+01:00,23697.25,23734.75,23690.95,23731.85,883
2026-03-11 11:40:00+01:00,23731.25,23790.15,23725.25,23777.85,903
2026-03-11 11:45:00+01:00,23777.95,23790.35,23764.35,23781.25,929
2026-03-11 11:50:00+01:00,23783.25,23805.35,23778.25,23795.45,698
2026-03-11 11:55:00+01:00,23794.95,23804.55,23784.25,23798.85,831
2026-03-11 12:00:00+01:00,23800.15,23818.25,23795.05,23808.55,892
2026-03-11 12:05:00+01:00,23809.55,23812.05,23772.05,23773.45,861
2026-03-11 12:10:00+01:00,23772.45,23780.45,23760.35,23778.75,755
2026-03-11 12:15:00+01:00,23779.75,23782.75,23738.55,23738.65,747
2026-03-11 12:20:00+01:00,23740.45,23743.25,23686.65,23693.75,807
2026-03-11 12:25:00+01:00,23694.25,23702.65,23655.85,23673.45,771
2026-03-11 12:30:00+01:00,23675.85,23690.25,23659.35,23664.65,802
2026-03-11 12:35:00+01:00,23665.65,23694.25,23664.55,23688.65,812
2026-03-11 12:40:00+01:00,23686.45,23689.85,23627.25,23643.25,769
2026-03-11 12:45:00+01:00,23643.75,23645.95,23612.35,23615.95,982
2026-03-11 12:50:00+01:00,23612.95,23685.75,23596.85,23664.15,1057
2026-03-11 12:55:00+01:00,23663.65,23673.55,23643.65,23644.55,776
2026-03-11 13:00:00+01:00,23645.05,23660.85,23632.55,23634.15,779
2026-03-11 13:05:00+01:00,23634.65,23652.15,23600.75,23609.05,660
2026-03-11 13:10:00+01:00,23607.25,23632.25,23604.85,23616.75,650
2026-03-11 13:15:00+01:00,23617.15,23628.95,23607.85,23624.65,703
2026-03-11 13:20:00+01:00,23625.15,23651.05,23617.55,23633.75,711
2026-03-11 13:25:00+01:00,23633.25,23681.25,23624.45,23668.45,667
2026-03-11 13:30:00+01:00,23668.35,23704.15,23605.75,23608.25,874
2026-03-11 13:35:00+01:00,23607.25,23616.65,23585.35,23603.25,804
2026-03-11 13:40:00+01:00,23604.45,23621.75,23556.75,23566.95,1046
2026-03-11 13:45:00+01:00,23566.35,23571.85,23530.35,23542.45,1057
2026-03-11 13:50:00+01:00,23541.45,23570.55,23533.45,23565.75,926
2026-03-11 13:55:00+01:00,23566.25,23586.15,23566.25,23581.25,922
2026-03-11 14:00:00+01:00,23579.25,23638.55,23578.85,23633.35,1017
2026-03-11 14:05:00+01:00,23632.35,23657.35,23607.95,23612.75,993
2026-03-11 14:10:00+01:00,23613.25,23613.25,23586.55,23589.85,694
2026-03-11 14:15:00+01:00,23590.35,23618.35,23585.75,23609.05,686
2026-03-11 14:20:00+01:00,23606.75,23635.75,23600.25,23634.65,675
2026-03-11 14:25:00+01:00,23635.15,23665.55,23632.15,23662.15,791
2026-03-11 14:30:00+01:00,23661.15,23676.25,23649.35,23658.65,1350
2026-03-11 14:35:00+01:00,23657.65,23696.85,23654.25,23690.95,1257
2026-03-11 14:40:00+01:00,23692.65,23701.25,23659.75,23664.65,1139
2026-03-11 14:45:00+01:00,23665.15,23680.25,23641.75,23664.75,1205
2026-03-11 14:50:00+01:00,23665.05,23689.45,23651.05,23660.55,1147
2026-03-11 14:55:00+01:00,23660.05,23722.45,23648.35,23708.55,1196
2026-03-11 15:00:00+01:00,23708.45,23833.05,23702.65,23745.35,1966
2026-03-11 15:05:00+01:00,23744.35,23767.55,23722.25,23745.35,1410
2026-03-11 15:10:00+01:00,23744.35,23750.35,23691.75,23733.95,1310
2026-03-11 15:15:00+01:00,23733.15,23742.75,23703.05,23715.25,1072
2026-03-11 15:20:00+01:00,23716.45,23716.45,23642.95,23643.95,1091
2026-03-11 15:25:00+01:00,23643.65,23645.85,23593.65,23624.75,1151
2026-03-11 15:30:00+01:00,23626.35,23652.65,23610.15,23630.95,1297
2026-03-11 15:35:00+01:00,23631.45,23684.55,23629.95,23664.75,1176
2026-03-11 15:40:00+01:00,23664.95,23699.35,23656.95,23693.95,1062
2026-03-11 15:45:00+01:00,23694.45,23725.95,23680.55,23724.15,971
2026-03-11 15:50:00+01:00,23725.15,23732.15,23715.65,23726.85,774
2026-03-11 15:55:00+01:00,23727.35,23744.25,23720.35,23739.25,755
2026-03-11 16:00:00+01:00,23739.75,23744.85,23674.75,23708.35,936
2026-03-11 16:05:00+01:00,23709.35,23710.45,23686.15,23694.95,896
2026-03-11 16:10:00+01:00,23694.05,23706.65,23620.15,23646.25,982
2026-03-11 16:15:00+01:00,23646.05,23652.45,23623.75,23625.85,864
2026-03-11 16:20:00+01:00,23625.15,23657.65,23617.75,23655.85,792
2026-03-11 16:25:00+01:00,23656.35,23667.25,23615.95,23616.55,906
2026-03-11 16:30:00+01:00,23614.05,23632.05,23591.85,23623.35,1003
2026-03-11 16:35:00+01:00,23623.85,23637.15,23612.55,23619.45,808
2026-03-11 16:40:00+01:00,23619.75,23625.75,23582.85,23582.85,751
2026-03-11 16:45:00+01:00,23583.35,23591.25,23566.75,23579.25,783
2026-03-11 16:50:00+01:00,23580.75,23629.85,23580.75,23628.25,833
2026-03-11 16:55:00+01:00,23627.75,23644.25,23601.15,23604.95,797
2026-03-11 17:00:00+01:00,23604.05,23605.45,23581.75,23589.05,869
2026-03-11 17:05:00+01:00,23588.05,23600.45,23579.75,23582.15,705
2026-03-11 17:10:00+01:00,23582.95,23611.35,23571.35,23607.35,789
2026-03-11 17:15:00+01:00,23607.85,23615.55,23584.25,23586.05,748
2026-03-11 17:20:00+01:00,23587.05,23589.55,23561.55,23582.55,795
2026-03-11 17:25:00+01:00,23580.55,23593.35,23573.25,23591.15,711
2026-03-11 17:30:00+01:00,23590.95,23650.45,23590.25,23643.05,763
2026-03-11 17:35:00+01:00,23642.55,23661.95,23639.75,23652.55,703
2026-03-12 08:00:00+01:00,23398.75,23427.35,23387.85,23407.35,389
2026-03-12 08:05:00+01:00,23407.85,23424.25,23406.25,23410.25,393
2026-03-12 08:10:00+01:00,23410.75,23437.95,23403.25,23434.25,336
2026-03-12 08:15:00+01:00,23433.75,23456.75,23427.25,23451.25,327
2026-03-12 08:20:00+01:00,23451.75,23469.25,23442.25,23442.25,418
2026-03-12 08:25:00+01:00,23441.75,23467.45,23438.65,23460.75,318
2026-03-12 08:30:00+01:00,23460.25,23462.65,23426.25,23447.55,376
2026-03-12 08:35:00+01:00,23447.05,23476.35,23436.75,23466.55,363
2026-03-12 08:40:00+01:00,23467.05,23480.75,23464.75,23473.25,349
2026-03-12 08:45:00+01:00,23473.35,23485.05,23456.75,23458.75,352
2026-03-12 08:50:00+01:00,23458.45,23474.05,23441.55,23469.25,423
2026-03-12 08:55:00+01:00,23469.75,23498.25,23461.75,23491.95,580
2026-03-12 09:00:00+01:00,23490.05,23573.85,23484.45,23543.05,1556
2026-03-12 09:05:00+01:00,23540.05,23566.35,23529.05,23553.45,1322
2026-03-12 09:10:00+01:00,23554.05,23562.95,23531.05,23534.15,1121
2026-03-12 09:15:00+01:00,23535.65,23562.95,23530.95,23557.45,1124
2026-03-12 09:20:00+01:00,23557.95,23557.95,23531.95,23536.75,991
2026-03-12 09:25:00+01:00,23537.55,23556.05,23509.05,23509.05,1147
2026-03-12 09:30:00+01:00,23509.25,23556.25,23503.45,23544.25,1249
2026-03-12 09:35:00+01:00,23543.75,23556.45,23513.05,23513.85,994
2026-03-12 09:40:00+01:00,23514.55,23552.55,23499.35,23550.15,1142
2026-03-12 09:45:00+01:00,23549.95,23605.05,23532.05,23600.25,1177
2026-03-12 09:50:00+01:00,23600.15,23620.45,23581.05,23581.55,1135
2026-03-12 09:55:00+01:00,23581.65,23603.05,23573.95,23602.25,853
2026-03-12 10:00:00+01:00,23604.65,23611.15,23555.45,23580.55,1185
2026-03-12 10:05:00+01:00,23580.75,23590.95,23542.45,23548.65,947
2026-03-12 10:10:00+01:00,23550.15,23555.65,23505.55,23521.75,891
2026-03-12 10:15:00+01:00,23522.25,23533.95,23508.45,23510.05,976
2026-03-12 10:20:00+01:00,23507.95,23530.55,23482.25,23527.85,1016
2026-03-12 10:25:00+01:00,23528.05,23569.25,23526.35,23566.65,964
2026-03-12 10:30:00+01:00,23567.55,23584.15,23565.95,23577.25,944
2026-03-12 10:35:00+01:00,23576.85,23605.85,23561.65,23605.85,886
2026-03-12 10:40:00+01:00,23606.35,23636.25,23595.65,23624.95,1045
2026-03-12 10:45:00+01:00,23626.05,23631.35,23606.75,23608.95,834
2026-03-12 10:50:00+01:00,23609.55,23633.95,23605.85,23629.85,812
2026-03-12 10:55:00+01:00,23629.75,23641.75,23619.75,23631.35,684
2026-03-12 11:00:00+01:00,23631.65,23638.45,23625.05,23631.45,724
2026-03-12 11:05:00+01:00,23631.95,23631.95,23576.05,23576.15,899
2026-03-12 11:10:00+01:00,23575.95,23603.65,23573.65,23601.95,687
2026-03-12 11:15:00+01:00,23601.45,23603.45,23565.55,23590.15,839
2026-03-12 11:20:00+01:00,23590.55,23599.35,23582.45,23585.45,583
2026-03-12 11:25:00+01:00,23585.95,23597.55,23579.05,23586.95,653
2026-03-12 11:30:00+01:00,23586.75,23662.05,23586.65,23623.35,1015
2026-03-12 11:35:00+01:00,23622.85,23627.65,23600.55,23609.95,764
2026-03-12 11:40:00+01:00,23609.15,23614.45,23593.15,23613.85,680
2026-03-12 11:45:00+01:00,23613.35,23665.15,23613.15,23650.85,806
2026-03-12 11:50:00+01:00,23649.25,23656.75,23611.65,23618.35,775
2026-03-12 11:55:00+01:00,23620.85,23637.35,23613.15,23616.25,698
2026-03-12 12:00:00+01:00,23617.25,23620.05,23588.15,23595.75,939
2026-03-12 12:05:00+01:00,23595.45,23622.15,23582.35,23610.95,675
2026-03-12 12:10:00+01:00,23611.65,23632.15,23609.85,23617.75,668
2026-03-12 12:15:00+01:00,23618.25,23644.05,23616.25,23637.65,562
2026-03-12 12:20:00+01:00,23636.95,23664.05,23635.75,23660.35,530
2026-03-12 12:25:00+01:00,23660.85,23661.65,23624.65,23655.85,682
